Age;AmtWeekdays;AmtWeekends;EthnicityID;Ethnicity;Gender;GrossIncome;MaritalStatus;NationalityID;Nationality;Qualification;Region;Smoke;Type
62;NA;NA;7;White;Female;Refused;Married;8;Welsh;GCSE/O Level;Wales;No;
45;NA;NA;7;White;Male;2600 to 5200;Married;8;Welsh;No Qualification;Wales;No;
71;NA;NA;7;White;Female;5200 to 10400;Widowed;8;Welsh;No Qualification;Wales;No;
72;NA;NA;7;White;Female;2600 to 5200;Married;8;Welsh;No Qualification;Wales;No;
69;15;15;7;White;Female;Unknown;Widowed;2;English;No Qualification;Wales;Yes;Packets
72;10;10;7;White;Female;2600 to 5200;Widowed;8;Welsh;No Qualification;Wales;Yes;Packets
61;NA;NA;7;White;Male;5200 to 10400;Married;8;Welsh;No Qualification;Wales;No;
29;2;5;7;White;Female;2600 to 5200;Married;1;British;A Levels;Wales;Yes;Packets
37;30;30;7;White;Female;5200 to 10400;Single;1;British;Higher/Sub Degree;Wales;Yes;Packets
29;20;20;7;White;Male;15600 to 20800;Single;8;Welsh;GCSE/O Level;Wales;Yes;Packets
57;NA;NA;7;White;Male;10400 to 15600;Married;2;English;No Qualification;Wales;No;
60;NA;NA;7;White;Male;5200 to 10400;Married;8;Welsh;GCSE/O Level;Wales;No;
38;NA;NA;7;White;Male;28600 to 36400;Married;8;Welsh;Higher/Sub Degree;Wales;No;
74;NA;NA;7;White;Male;5200 to 10400;Married;8;Welsh;No Qualification;Wales;No;
38;NA;NA;7;White;Male;10400 to 15600;Married;8;Welsh;Higher/Sub Degree;Wales;No;
51;NA;NA;7;White;Female;Refused;Divorced;8;Welsh;GCSE/O Level;Wales;No;
68;15;15;7;White;Male;2600 to 5200;Married;8;Welsh;No Qualification;Wales;Yes;Hand-Rolled
67;NA;NA;7;White;Male;10400 to 15600;Married;8;Welsh;Higher/Sub Degree;Wales;No;
32;NA;NA;7;White;Male;10400 to 15600;Single;8;Welsh;GCSE/O Level;Wales;No;
25;NA;NA;1;Asian;Female;5200 to 10400;Married;1;British;ONC/BTEC;Wales;No;
53;NA;NA;7;White;Male;15600 to 20800;Married;8;Welsh;No Qualification;Wales;No;
52;5;5;6;Unknown;Female;5200 to 10400;Divorced;8;Welsh;No Qualification;Wales;Yes;Packets
21;NA;NA;7;White;Female;2600 to 5200;Single;8;Welsh;No Qualification;Wales;No;
71;NA;NA;7;White;Female;5200 to 10400;Divorced;8;Welsh;No Qualification;Wales;No;
30;NA;NA;7;White;Female;Under 2600;Married;1;British;GCSE/O Level;Wales;No;
23;NA;NA;7;White;Male;15600 to 20800;Single;8;Welsh;GCSE/O Level;Wales;No;
28;1;0;7;White;Female;10400 to 15600;Single;8;Welsh;Higher/Sub Degree;Wales;Yes;Packets
37;NA;NA;7;White;Female;5200 to 10400;Married;8;Welsh;GCSE/O Level;Wales;No;
84;NA;NA;7;White;Female;2600 to 5200;Widowed;8;Welsh;No Qualification;Wales;No;
61;NA;NA;7;White;Female;2600 to 5200;Married;2;English;No Qualification;Wales;No;
18;NA;NA;7;White;Female;2600 to 5200;Single;8;Welsh;GCSE/O Level;Wales;No;
55;NA;NA;7;White;Female;5200 to 10400;Married;2;English;GCSE/O Level;Wales;No;
52;NA;NA;7;White;Male;20800 to 28600;Single;1;British;Higher/Sub Degree;Wales;No;
46;25;25;7;White;Female;2600 to 5200;Married;8;Welsh;No Qualification;Wales;Yes;Packets
46;NA;NA;7;White;Female;10400 to 15600;Married;1;British;Other/Sub Degree;Wales;No;
23;NA;NA;7;White;Male;2600 to 5200;Single;8;Welsh;No Qualification;Wales;No;
58;NA;NA;7;White;Male;20800 to 28600;Married;1;British;Degree;Wales;No;
16;NA;NA;7;White;Male;Under 2600;Single;8;Welsh;GCSE/O Level;Wales;No;
71;NA;NA;7;White;Male;15600 to 20800;Married;8;Welsh;No Qualification;Wales;No;
47;10;10;7;White;Female;2600 to 5200;Married;1;British;No Qualification;Wales;Yes;Packets
34;NA;NA;7;White;Male;20800 to 28600;Married;8;Welsh;Degree;Wales;No;
55;NA;NA;7;White;Female;Above 36400;Single;1;British;No Qualification;Wales;No;
78;NA;NA;7;White;Female;20800 to 28600;Widowed;1;British;Other/Sub Degree;Wales;No;
35;40;40;7;White;Male;2600 to 5200;Single;8;Welsh;No Qualification;Wales;Yes;Hand-Rolled
68;NA;NA;7;White;Male;20800 to 28600;Married;2;English;No Qualification;Wales;No;
76;NA;NA;7;White;Male;5200 to 10400;Single;1;British;No Qualification;Wales;No;
28;NA;NA;7;White;Male;10400 to 15600;Single;8;Welsh;GCSE/CSE;Wales;No;
36;20;20;7;White;Female;5200 to 10400;Divorced;1;British;GCSE/CSE;Wales;Yes;Both/Mainly Packets
57;NA;NA;7;White;Female;5200 to 10400;Divorced;2;English;ONC/BTEC;Wales;No;
29;10;20;7;White;Female;10400 to 15600;Single;8;Welsh;Higher/Sub Degree;Wales;Yes;Both/Mainly Packets
27;5;5;7;White;Female;5200 to 10400;Single;8;Welsh;GCSE/O Level;Wales;Yes;Packets
64;NA;NA;7;White;Female;2600 to 5200;Widowed;2;English;No Qualification;Wales;No;
89;NA;NA;7;White;Female;Refused;Single;8;Welsh;No Qualification;Wales;No;
26;15;15;7;White;Female;2600 to 5200;Single;8;Welsh;GCSE/CSE;Wales;Yes;Packets
27;NA;NA;7;White;Male;20800 to 28600;Single;8;Welsh;Higher/Sub Degree;Wales;No;
66;NA;NA;7;White;Male;10400 to 15600;Single;2;English;Higher/Sub Degree;Wales;No;
84;NA;NA;7;White;Female;5200 to 10400;Widowed;1;British;No Qualification;Wales;No;
41;12;20;7;White;Male;20800 to 28600;Single;1;British;Higher/Sub Degree;Wales;Yes;Packets
27;NA;NA;7;White;Male;15600 to 20800;Single;1;British;Degree;Wales;No;
40;NA;NA;7;White;Female;10400 to 15600;Divorced;2;English;GCSE/O Level;Wales;No;
79;NA;NA;7;White;Female;10400 to 15600;Widowed;1;British;No Qualification;Wales;No;
49;20;20;7;White;Male;20800 to 28600;Married;2;English;No Qualification;Wales;Yes;Packets
79;NA;NA;7;White;Female;Unknown;Widowed;1;British;No Qualification;Wales;No;
54;NA;NA;7;White;Female;Under 2600;Married;8;Welsh;No Qualification;Wales;No;
25;10;10;7;White;Male;5200 to 10400;Single;6;Scottish;GCSE/O Level;Scotland;Yes;Packets
45;5;5;7;White;Female;28600 to 36400;Single;6;Scottish;Degree;Scotland;Yes;Packets
24;5;5;7;White;Female;5200 to 10400;Single;6;Scottish;Degree;Scotland;Yes;Packets
54;10;20;7;White;Female;10400 to 15600;Divorced;6;Scottish;No Qualification;Scotland;Yes;Packets
78;NA;NA;7;White;Female;15600 to 20800;Widowed;6;Scottish;No Qualification;Scotland;No;
50;25;25;7;White;Male;10400 to 15600;Married;6;Scottish;No Qualification;Scotland;Yes;Hand-Rolled
42;NA;NA;7;White;Female;20800 to 28600;Married;6;Scottish;Degree;Scotland;No;
32;10;10;7;White;Female;10400 to 15600;Single;6;Scottish;A Levels;Scotland;Yes;Packets
75;NA;NA;7;White;Male;5200 to 10400;Single;6;Scottish;No Qualification;Scotland;No;
25;15;15;7;White;Female;Under 2600;Single;6;Scottish;GCSE/O Level;Scotland;Yes;Packets
50;NA;NA;7;White;Male;20800 to 28600;Separated;6;Scottish;Higher/Sub Degree;Scotland;No;
24;15;15;7;White;Male;28600 to 36400;Single;6;Scottish;Higher/Sub Degree;Scotland;Yes;Packets
35;NA;NA;7;White;Male;28600 to 36400;Single;1;British;Higher/Sub Degree;Scotland;No;
52;NA;NA;7;White;Female;10400 to 15600;Married;6;Scottish;No Qualification;Scotland;No;
42;NA;NA;7;White;Female;10400 to 15600;Married;1;British;Degree;Scotland;No;
44;NA;NA;7;White;Male;15600 to 20800;Separated;6;Scottish;GCSE/O Level;Scotland;No;
67;12;20;7;White;Male;5200 to 10400;Widowed;6;Scottish;No Qualification;Scotland;Yes;Hand-Rolled
69;NA;NA;7;White;Female;2600 to 5200;Widowed;6;Scottish;No Qualification;Scotland;No;
91;NA;NA;7;White;Female;2600 to 5200;Single;6;Scottish;No Qualification;Scotland;No;
61;NA;NA;7;White;Male;2600 to 5200;Divorced;6;Scottish;No Qualification;Scotland;No;
50;NA;NA;7;White;Female;20800 to 28600;Single;1;British;Degree;Scotland;No;
37;NA;NA;7;White;Male;20800 to 28600;Single;6;Scottish;Higher/Sub Degree;Scotland;No;
35;15;15;7;White;Female;15600 to 20800;Single;6;Scottish;Higher/Sub Degree;Scotland;Yes;Packets
24;15;20;7;White;Male;10400 to 15600;Single;1;British;Higher/Sub Degree;Scotland;Yes;Packets
39;NA;NA;7;White;Female;5200 to 10400;Single;6;Scottish;No Qualification;Scotland;No;
79;NA;NA;7;White;Female;2600 to 5200;Divorced;6;Scottish;No Qualification;Scotland;No;
40;NA;NA;7;White;Male;Above 36400;Married;6;Scottish;Degree;Scotland;No;
60;NA;NA;7;White;Male;Above 36400;Married;1;British;Degree;Scotland;No;
42;NA;NA;7;White;Male;20800 to 28600;Married;6;Scottish;No Qualification;Scotland;No;
64;NA;NA;7;White;Male;5200 to 10400;Widowed;6;Scottish;Other/Sub Degree;Scotland;No;
55;10;2;7;White;Female;15600 to 20800;Married;6;Scottish;GCSE/O Level;Scotland;Yes;Packets
54;NA;NA;7;White;Male;10400 to 15600;Married;6;Scottish;Other/Sub Degree;Scotland;No;
61;NA;NA;7;White;Female;10400 to 15600;Married;1;British;Higher/Sub Degree;Scotland;No;
62;NA;NA;7;White;Female;5200 to 10400;Divorced;6;Scottish;Higher/Sub Degree;Scotland;No;
59;NA;NA;7;White;Female;Unknown;Divorced;6;Scottish;Degree;Scotland;No;
79;NA;NA;7;White;Female;Refused;Widowed;6;Scottish;GCSE/CSE;Scotland;No;
37;NA;NA;7;White;Female;10400 to 15600;Married;1;British;Degree;Scotland;No;
55;8;12;7;White;Female;2600 to 5200;Married;6;Scottish;Other/Sub Degree;Scotland;Yes;Packets
88;NA;NA;7;White;Female;28600 to 36400;Widowed;6;Scottish;Higher/Sub Degree;Scotland;No;
39;NA;NA;7;White;Female;15600 to 20800;Divorced;1;British;Degree;Scotland;No;
34;NA;NA;7;White;Male;Above 36400;Single;1;British;Degree;Scotland;No;
42;NA;NA;7;White;Male;28600 to 36400;Married;6;Scottish;Degree;Scotland;No;
45;NA;NA;7;White;Female;2600 to 5200;Married;1;British;Degree;Scotland;No;
59;NA;NA;7;White;Male;Above 36400;Married;6;Scottish;ONC/BTEC;Scotland;No;
58;30;30;7;White;Male;10400 to 15600;Married;1;British;GCSE/O Level;Scotland;Yes;Packets
74;NA;NA;7;White;Male;5200 to 10400;Widowed;1;British;Higher/Sub Degree;Scotland;No;
45;NA;NA;7;White;Male;20800 to 28600;Married;6;Scottish;GCSE/O Level;Scotland;No;
64;NA;NA;7;White;Male;10400 to 15600;Married;6;Scottish;No Qualification;Scotland;No;
53;NA;NA;7;White;Male;15600 to 20800;Single;6;Scottish;Higher/Sub Degree;Scotland;No;
40;NA;NA;7;White;Male;15600 to 20800;Married;6;Scottish;GCSE/O Level;Scotland;No;
30;10;10;7;White;Male;15600 to 20800;Married;6;Scottish;ONC/BTEC;Scotland;Yes;Hand-Rolled
70;NA;NA;7;White;Male;10400 to 15600;Married;6;Scottish;No Qualification;Scotland;No;
28;NA;NA;7;White;Female;5200 to 10400;Separated;6;Scottish;ONC/BTEC;Scotland;No;
78;NA;NA;7;White;Female;2600 to 5200;Widowed;6;Scottish;No Qualification;Scotland;No;
41;24;24;7;White;Male;20800 to 28600;Married;6;Scottish;A Levels;Scotland;Yes;Packets
69;NA;NA;7;White;Female;5200 to 10400;Divorced;1;British;No Qualification;Scotland;No;
54;NA;NA;7;White;Male;20800 to 28600;Married;6;Scottish;GCSE/O Level;Scotland;No;
59;20;20;7;White;Male;15600 to 20800;Married;6;Scottish;ONC/BTEC;Scotland;Yes;Hand-Rolled
23;15;15;7;White;Female;5200 to 10400;Single;6;Scottish;GCSE/O Level;Scotland;Yes;Packets
40;15;30;7;White;Male;15600 to 20800;Married;6;Scottish;No Qualification;Scotland;Yes;Packets
17;6;15;7;White;Male;5200 to 10400;Single;6;Scottish;GCSE/O Level;Scotland;Yes;Packets
54;NA;NA;7;White;Male;5200 to 10400;Single;1;British;No Qualification;Scotland;No;
49;NA;NA;7;White;Female;5200 to 10400;Divorced;6;Scottish;No Qualification;Scotland;No;
55;45;45;7;White;Male;5200 to 10400;Married;6;Scottish;Higher/Sub Degree;Scotland;Yes;Hand-Rolled
51;20;20;7;White;Male;5200 to 10400;Widowed;6;Scottish;ONC/BTEC;Scotland;Yes;Packets
73;NA;NA;7;White;Female;Under 2600;Married;6;Scottish;No Qualification;Scotland;No;
41;NA;NA;7;White;Female;2600 to 5200;Married;6;Scottish;No Qualification;Scotland;No;
70;NA;NA;7;White;Female;20800 to 28600;Married;1;British;GCSE/O Level;Scotland;No;
44;10;15;7;White;Female;10400 to 15600;Separated;6;Scottish;No Qualification;Scotland;Yes;Packets
51;NA;NA;7;White;Male;Under 2600;Divorced;6;Scottish;No Qualification;Scotland;No;
68;0;1;7;White;Male;28600 to 36400;Married;3;Irish;Degree;Scotland;Yes;Packets
75;NA;NA;7;White;Female;2600 to 5200;Separated;6;Scottish;No Qualification;Scotland;No;
60;15;20;7;White;Male;5200 to 10400;Married;6;Scottish;No Qualification;Scotland;Yes;Packets
56;NA;NA;7;White;Male;2600 to 5200;Married;6;Scottish;No Qualification;Scotland;No;
64;NA;NA;7;White;Male;5200 to 10400;Widowed;6;Scottish;No Qualification;Scotland;No;
27;NA;NA;7;White;Female;10400 to 15600;Single;6;Scottish;Degree;Scotland;No;
73;12;20;7;White;Female;5200 to 10400;Widowed;6;Scottish;No Qualification;Scotland;Yes;Packets
34;2;10;7;White;Male;15600 to 20800;Single;6;Scottish;GCSE/O Level;Scotland;Yes;Packets
47;10;15;7;White;Male;10400 to 15600;Married;1;British;GCSE/O Level;Scotland;Yes;Hand-Rolled
32;NA;NA;7;White;Male;10400 to 15600;Single;6;Scottish;A Levels;Scotland;No;
63;NA;NA;7;White;Male;15600 to 20800;Married;1;British;No Qualification;Scotland;No;
23;NA;NA;7;White;Female;5200 to 10400;Single;6;Scottish;Degree;Scotland;No;
63;NA;NA;7;White;Female;5200 to 10400;Married;6;Scottish;No Qualification;Scotland;No;
46;NA;NA;7;White;Female;15600 to 20800;Divorced;6;Scottish;A Levels;Scotland;No;
48;NA;NA;7;White;Male;10400 to 15600;Single;6;Scottish;A Levels;Scotland;No;
68;NA;NA;7;White;Male;5200 to 10400;Married;6;Scottish;No Qualification;Scotland;No;
52;20;20;7;White;Male;15600 to 20800;Separated;6;Scottish;No Qualification;Scotland;Yes;Packets
29;6;10;7;White;Female;15600 to 20800;Separated;6;Scottish;No Qualification;Scotland;Yes;Packets
16;NA;NA;7;White;Female;Refused;Single;6;Scottish;No Qualification;Scotland;No;
41;NA;NA;7;White;Male;15600 to 20800;Divorced;6;Scottish;A Levels;Scotland;No;
48;20;20;7;White;Female;5200 to 10400;Widowed;6;Scottish;No Qualification;Scotland;Yes;Packets
24;NA;NA;7;White;Male;5200 to 10400;Single;6;Scottish;A Levels;Scotland;No;
72;40;40;7;White;Male;5200 to 10400;Widowed;6;Scottish;No Qualification;Scotland;Yes;Hand-Rolled
45;NA;NA;7;White;Male;15600 to 20800;Married;1;British;GCSE/O Level;Scotland;No;
28;NA;NA;7;White;Female;28600 to 36400;Married;1;British;Degree;Scotland;No;
20;NA;NA;7;White;Male;5200 to 10400;Single;6;Scottish;A Levels;Scotland;No;
69;NA;NA;7;White;Female;5200 to 10400;Widowed;6;Scottish;No Qualification;Scotland;No;
70;NA;NA;7;White;Female;Under 2600;Married;6;Scottish;No Qualification;Scotland;No;
50;20;25;7;White;Male;15600 to 20800;Married;6;Scottish;GCSE/CSE;Scotland;Yes;Both/Mainly Packets
63;20;20;7;White;Male;5200 to 10400;Married;6;Scottish;A Levels;Scotland;Yes;Packets
44;NA;NA;7;White;Male;15600 to 20800;Married;1;British;GCSE/O Level;Scotland;No;
83;NA;NA;7;White;Female;5200 to 10400;Widowed;6;Scottish;No Qualification;Scotland;No;
17;15;20;7;White;Female;5200 to 10400;Single;6;Scottish;GCSE/CSE;Scotland;Yes;Packets
61;NA;NA;7;White;Female;5200 to 10400;Married;6;Scottish;Other/Sub Degree;Scotland;No;
47;20;15;7;White;Female;5200 to 10400;Married;6;Scottish;GCSE/O Level;Scotland;Yes;Packets
57;NA;NA;7;White;Male;28600 to 36400;Married;6;Scottish;Degree;Scotland;No;
44;10;15;7;White;Female;5200 to 10400;Married;6;Scottish;GCSE/O Level;Scotland;Yes;Packets
52;20;25;7;White;Male;15600 to 20800;Single;3;Irish;GCSE/CSE;Scotland;Yes;Both/Mainly Packets
82;NA;NA;7;White;Male;5200 to 10400;Married;6;Scottish;No Qualification;Scotland;No;
63;NA;NA;7;White;Male;28600 to 36400;Married;6;Scottish;A Levels;Scotland;No;
72;NA;NA;7;White;Female;2600 to 5200;Separated;6;Scottish;No Qualification;Scotland;No;
39;NA;NA;7;White;Male;Above 36400;Married;6;Scottish;Higher/Sub Degree;Scotland;No;
16;NA;NA;7;White;Male;Refused;Single;6;Scottish;No Qualification;Scotland;No;
35;NA;NA;7;White;Female;15600 to 20800;Divorced;6;Scottish;Degree;Scotland;No;
39;NA;NA;7;White;Female;10400 to 15600;Married;6;Scottish;Degree;Scotland;No;
56;10;10;7;White;Male;Refused;Separated;6;Scottish;No Qualification;Scotland;Yes;Hand-Rolled
31;30;60;7;White;Female;5200 to 10400;Single;6;Scottish;Other/Sub Degree;Scotland;Yes;Packets
61;NA;NA;7;White;Male;Under 2600;Married;6;Scottish;No Qualification;Scotland;No;
23;0;5;7;White;Male;Under 2600;Separated;6;Scottish;GCSE/O Level;Scotland;Yes;Packets
34;18;35;7;White;Male;10400 to 15600;Single;6;Scottish;No Qualification;Scotland;Yes;Both/Mainly Hand-Rolled
24;NA;NA;7;White;Male;15600 to 20800;Single;6;Scottish;Degree;Scotland;No;
82;NA;NA;7;White;Male;5200 to 10400;Single;6;Scottish;Other/Sub Degree;Scotland;No;
27;NA;NA;7;White;Male;15600 to 20800;Married;6;Scottish;A Levels;Scotland;No;
62;18;18;7;White;Female;2600 to 5200;Divorced;6;Scottish;GCSE/CSE;Scotland;Yes;Packets
39;NA;NA;7;White;Male;20800 to 28600;Married;1;British;Higher/Sub Degree;Scotland;No;
44;NA;NA;7;White;Male;2600 to 5200;Separated;6;Scottish;No Qualification;Scotland;No;
43;20;25;7;White;Female;10400 to 15600;Single;1;British;No Qualification;Scotland;Yes;Packets
31;15;20;7;White;Male;2600 to 5200;Single;6;Scottish;GCSE/O Level;Scotland;Yes;Both/Mainly Packets
77;10;20;7;White;Male;5200 to 10400;Divorced;2;English;Other/Sub Degree;Scotland;Yes;Packets
20;NA;NA;7;White;Female;5200 to 10400;Single;2;English;GCSE/O Level;Scotland;No;
81;NA;NA;7;White;Female;5200 to 10400;Widowed;6;Scottish;Other/Sub Degree;Scotland;No;
31;10;20;7;White;Female;15600 to 20800;Single;6;Scottish;GCSE/O Level;Scotland;Yes;Packets
78;NA;NA;7;White;Female;2600 to 5200;Married;6;Scottish;Other/Sub Degree;Scotland;No;
35;NA;NA;7;White;Male;10400 to 15600;Married;6;Scottish;A Levels;Scotland;No;
67;NA;NA;7;White;Female;Under 2600;Widowed;6;Scottish;No Qualification;Scotland;No;
65;NA;NA;7;White;Male;10400 to 15600;Divorced;6;Scottish;Other/Sub Degree;Scotland;No;
61;NA;NA;7;White;Male;10400 to 15600;Married;6;Scottish;Higher/Sub Degree;Scotland;No;
24;15;15;7;White;Male;Under 2600;Single;6;Scottish;No Qualification;Scotland;Yes;Hand-Rolled
53;NA;NA;7;White;Male;20800 to 28600;Single;6;Scottish;No Qualification;Scotland;No;
63;NA;NA;7;White;Female;Refused;Married;1;British;No Qualification;Scotland;No;
35;12;3;7;White;Male;10400 to 15600;Married;6;Scottish;No Qualification;Scotland;Yes;Packets
78;NA;NA;7;White;Male;Refused;Widowed;6;Scottish;No Qualification;Scotland;No;
31;NA;NA;7;White;Female;5200 to 10400;Single;6;Scottish;Other/Sub Degree;Scotland;No;
22;NA;NA;7;White;Male;2600 to 5200;Single;6;Scottish;No Qualification;Scotland;No;
49;20;20;7;White;Female;2600 to 5200;Divorced;2;English;Other/Sub Degree;Scotland;Yes;Hand-Rolled
45;NA;NA;7;White;Male;5200 to 10400;Married;6;Scottish;Other/Sub Degree;Scotland;No;
51;20;20;7;White;Female;2600 to 5200;Married;2;English;No Qualification;Scotland;Yes;Packets
31;NA;NA;7;White;Male;10400 to 15600;Married;6;Scottish;Degree;Scotland;No;
